username,display_name,date,followers,following,tweets,change,percent_change
elonmusk,Elon Musk,2019-12-07,29890978,81,9390,11607.0,0.0003884619927239097
elonmusk,Elon Musk,2019-12-08,29905995,81,9400,15017.0,0.000502392394119644
elonmusk,Elon Musk,2019-12-09,29922934,81,9400,16939.0,0.0005664081733445236
elonmusk,Elon Musk,2019-12-10,29942826,83,9402,19892.0,0.0006647743834211628
elonmusk,Elon Musk,2019-12-11,29958385,83,9408,15559.0,0.0005196236320512693
elonmusk,Elon Musk,2019-12-12,29972676,83,9420,14291.0,0.00047702838454077856
elonmusk,Elon Musk,2019-12-13,30007045,83,9429,34369.0,0.001146677727407397
elonmusk,Elon Musk,2019-12-14,30039032,83,9437,31987.0,0.0010659830049910557
elonmusk,Elon Musk,2019-12-15,30067202,82,9438,28170.0,0.0009377798858498654
elonmusk,Elon Musk,2019-12-16,30085092,82,9438,17890.0,0.0005950004925632246
elonmusk,Elon Musk,2019-12-17,30099532,82,9442,14440.0,0.00047997194092008755
elonmusk,Elon Musk,2019-12-18,30113831,82,9444,14299.0,0.00047505722015883656
elonmusk,Elon Musk,2019-12-19,30131896,82,9449,18065.0,0.000599890462292807
elonmusk,Elon Musk,2019-12-20,30151696,82,9458,19800.0,0.0006571109896302829
elonmusk,Elon Musk,2019-12-21,30167812,82,9462,16116.0,0.0005344972966030426
elonmusk,Elon Musk,2019-12-22,30182630,82,9472,14818.0,0.0004911857711125123
elonmusk,Elon Musk,2019-12-23,30202547,82,9498,19917.0,0.0006598828531509948
elonmusk,Elon Musk,2019-12-24,30229994,82,9502,27447.0,0.0009087644164580411
elonmusk,Elon Musk,2019-12-25,30250215,83,9511,20221.0,0.0006689051939605672
elonmusk,Elon Musk,2019-12-26,30266045,83,9511,15830.0,0.0005233020657868792
elonmusk,Elon Musk,2019-12-27,30280634,82,9531,14589.0,0.00048202531913243973
elonmusk,Elon Musk,2019-12-28,30298015,82,9543,17381.0,0.0005739972287237549
elonmusk,Elon Musk,2019-12-29,30318030,82,9562,20015.0,0.0006606043333201583
elonmusk,Elon Musk,2019-12-30,30338341,81,9606,20311.0,0.0006699313906608495
elonmusk,Elon Musk,2019-12-31,30355479,81,9625,17138.0,0.0005648957535284715
elonmusk,Elon Musk,2020-01-01,30368623,81,9630,13144.0,0.000433002556144757
elonmusk,Elon Musk,2020-01-02,30386159,81,9630,17536.0,0.0005774381011611762
elonmusk,Elon Musk,2020-01-03,30401622,81,9630,15463.0,0.0005088830082142781
elonmusk,Elon Musk,2020-01-04,30426685,81,9633,25063.0,0.0008243968035652749
elonmusk,Elon Musk,2020-01-05,30449307,81,9634,22622.0,0.0007434921024094265
elonmusk,Elon Musk,2020-01-06,30478758,81,9637,29451.0,0.0009672141306862336
elonmusk,Elon Musk,2020-01-07,30501409,81,9639,22651.0,0.0007431733274696484
elonmusk,Elon Musk,2020-01-08,30530438,81,9653,29029.0,0.0009517265251581808
elonmusk,Elon Musk,2020-01-09,30558280,81,9655,27842.0,0.000911942370430463
elonmusk,Elon Musk,2020-01-10,30593384,81,9665,35104.0,0.001148755754577735
elonmusk,Elon Musk,2020-01-11,30613210,81,9673,19826.0,0.0006480486107716121
elonmusk,Elon Musk,2020-01-12,30624252,81,9687,11042.0,0.00036069396185500757
elonmusk,Elon Musk,2020-01-13,30635255,81,9689,11003.0,0.00035929040813797997
elonmusk,Elon Musk,2020-01-14,30645022,81,9691,9767.0,0.00031881569126812614
elonmusk,Elon Musk,2020-01-15,30654318,81,9697,9296.0,0.00030334453667557604
elonmusk,Elon Musk,2020-01-16,30672350,81,9700,18032.0,0.0005882368676413119
elonmusk,Elon Musk,2020-01-17,30690330,81,9721,17980.0,0.0005861957104689175
elonmusk,Elon Musk,2020-01-18,30711527,81,9731,21197.0,0.0006906735769867112
elonmusk,Elon Musk,2020-01-19,30734945,81,9736,23418.0,0.0007625149996612901
elonmusk,Elon Musk,2020-01-20,30756694,81,9751,21749.0,0.0007076310043827583
elonmusk,Elon Musk,2020-01-21,30775364,81,9752,18670.0,0.0006070223282124143
elonmusk,Elon Musk,2020-01-22,30792832,81,9767,17468.0,0.000567596860917785
elonmusk,Elon Musk,2020-01-23,30814197,82,9773,21365.0,0.0006938303044032867
elonmusk,Elon Musk,2020-01-24,30832472,82,9778,18275.0,0.0005930707848722516
elonmusk,Elon Musk,2020-01-25,30848919,82,9786,16447.0,0.0005334311176865558
elonmusk,Elon Musk,2020-01-26,30859320,82,9791,10401.0,0.00033715930208111367
elonmusk,Elon Musk,2020-01-27,30865126,82,9793,5806.0,0.00018814413279355513
elonmusk,Elon Musk,2020-01-28,30878697,82,9803,13571.0,0.0004396871731546792
elonmusk,Elon Musk,2020-01-29,30899587,82,9809,20890.0,0.0006765181833936484
elonmusk,Elon Musk,2020-01-30,30924579,81,9820,24992.0,0.000808813399350683
elonmusk,Elon Musk,2020-01-31,30946060,81,9835,21481.0,0.0006946254628075188
elonmusk,Elon Musk,2020-02-01,30970787,81,9843,24727.0,0.00079903548303073
elonmusk,Elon Musk,2020-02-02,30990068,81,9854,19281.0,0.0006225544090951995
elonmusk,Elon Musk,2020-02-03,31009248,81,9874,19180.0,0.0006189079675462672
elonmusk,Elon Musk,2020-02-04,31033444,81,9879,24196.0,0.000780283352888711
elonmusk,Elon Musk,2020-02-05,31060374,82,9887,26930.0,0.0008677734897872824
elonmusk,Elon Musk,2020-02-06,31086396,82,9896,26022.0,0.0008377877227105923
elonmusk,Elon Musk,2020-02-07,31118554,82,9924,32158.0,0.0010344717991754848
elonmusk,Elon Musk,2020-02-08,31138858,82,9930,20304.0,0.0006524724767096313
elonmusk,Elon Musk,2020-02-09,31160580,82,9938,21722.0,0.0006975849917167931
elonmusk,Elon Musk,2020-02-10,31185592,82,9947,25012.0,0.0008026808230141569
elonmusk,Elon Musk,2020-02-11,31212899,82,9962,27307.0,0.0008756287198268264
elonmusk,Elon Musk,2020-02-12,31240442,82,9967,27543.0,0.0008824236415847508
elonmusk,Elon Musk,2020-02-13,31249203,82,9969,8761.0,0.00028043777357567024
elonmusk,Elon Musk,2020-02-14,31272992,82,9971,23789.0,0.0007612674153640864
elonmusk,Elon Musk,2020-02-15,31292253,82,9995,19261.0,0.0006158988561120182
elonmusk,Elon Musk,2020-02-16,31316284,82,10001,24031.0,0.0007679536529376918
elonmusk,Elon Musk,2020-02-17,31341930,82,10001,25646.0,0.0008189349668690227
elonmusk,Elon Musk,2020-02-18,31368391,82,10013,26461.0,0.000844268365094214
elonmusk,Elon Musk,2020-02-19,31395716,82,10014,27325.0,0.0008710998278489424
elonmusk,Elon Musk,2020-02-20,31423049,81,10025,27333.0,0.0008705964852020465
elonmusk,Elon Musk,2020-02-21,31450757,82,10036,27708.0,0.0008817731213797142
elonmusk,Elon Musk,2020-02-22,31479175,82,10043,28418.0,0.0009035712558524978
elonmusk,Elon Musk,2020-02-23,31504425,82,10045,25250.0,0.000802117590438689
elonmusk,Elon Musk,2020-02-24,31528895,82,10044,24470.0,0.0007767162866803012
elonmusk,Elon Musk,2020-02-25,31529029,82,10046,134.0,4.250069658429112e-06
elonmusk,Elon Musk,2020-02-26,31539525,82,10063,10496.0,0.00033289956376392205
elonmusk,Elon Musk,2020-02-27,31567122,82,10067,27597.0,0.0008749973247852427
elonmusk,Elon Musk,2020-02-28,31593499,83,10069,26377.0,0.0008355845680199092
elonmusk,Elon Musk,2020-02-29,31617605,83,10072,24106.0,0.0007630050726574744
elonmusk,Elon Musk,2020-03-01,31641243,83,10072,23638.0,0.0007476214596267017
elonmusk,Elon Musk,2020-03-02,31662169,83,10075,20926.0,0.0006613520208418322
elonmusk,Elon Musk,2020-03-03,31667216,83,10087,5047.0,0.0001594015874275545
elonmusk,Elon Musk,2020-03-04,31704073,83,10094,36857.0,0.0011638850728148409
elonmusk,Elon Musk,2020-03-05,31732692,83,10100,28619.0,0.0009026915879231101
elonmusk,Elon Musk,2020-03-06,31761875,83,10102,29183.0,0.0009196509391640184
elonmusk,Elon Musk,2020-03-07,31838818,83,10109,76943.0,0.00242249552332785
elonmusk,Elon Musk,2020-03-08,31907635,83,10111,68817.0,0.0021614181782754205
elonmusk,Elon Musk,2020-03-09,31949915,82,10118,42280.0,0.001325074703907081
elonmusk,Elon Musk,2020-03-10,31992617,82,10138,42702.0,0.0013365293773082154
elonmusk,Elon Musk,2020-03-11,32053540,82,10145,60923.0,0.0019042831038174057
elonmusk,Elon Musk,2020-03-12,32101583,82,10161,48043.0,0.0014988360100007814
elonmusk,Elon Musk,2020-03-13,32148975,82,10161,47392.0,0.0014763134889641538
elonmusk,Elon Musk,2020-03-14,32191682,79,10161,42707.0,0.001328409381636586
elonmusk,Elon Musk,2020-03-15,32236095,78,10175,44413.0,0.0013796421075482623
elonmusk,Elon Musk,2020-03-16,32296000,78,10175,59905.0,0.0018583206185489587
elonmusk,Elon Musk,2020-03-17,32346525,78,10192,50525.0,0.0015644352241763748
elonmusk,Elon Musk,2020-03-18,32394256,80,10204,47731.0,0.0014756144593583986
elonmusk,Elon Musk,2020-03-19,32441537,80,10222,47281.0,0.0014595488780480004
elonmusk,Elon Musk,2020-03-20,32502281,80,10234,60744.0,0.0018724143680368677
elonmusk,Elon Musk,2020-03-21,32558881,81,10240,56600.0,0.0017414162409092881
elonmusk,Elon Musk,2020-03-22,32621972,82,10252,63091.0,0.0019377508704920832
elonmusk,Elon Musk,2020-03-23,32688155,83,10264,66183.0,0.002028785997364002
elonmusk,Elon Musk,2020-03-24,32729919,83,10282,41764.0,0.0012776493503534603
elonmusk,Elon Musk,2020-03-25,32764369,83,10289,34450.0,0.0010525537811443275
elonmusk,Elon Musk,2020-03-26,32794631,83,10294,30262.0,0.0009236252955153734
elonmusk,Elon Musk,2020-03-27,32803657,83,10310,9026.0,0.0002752279786286671
elonmusk,Elon Musk,2020-03-28,32795385,83,10322,-8272.0,-0.0002521670068675874
elonmusk,Elon Musk,2020-03-29,32818222,81,10323,22837.0,0.0006963479770094594
elonmusk,Elon Musk,2020-03-30,32842987,81,10323,24765.0,0.0007546112644372105
elonmusk,Elon Musk,2020-03-31,32858868,82,10335,15881.0,0.00048354310769593845
elonmusk,Elon Musk,2020-04-01,32885629,82,10340,26761.0,0.0008144224566712932
elonmusk,Elon Musk,2020-04-02,32907941,82,10345,22312.0,0.0006784726544228903
elonmusk,Elon Musk,2020-04-03,32942715,82,10372,34774.0,0.0010567054316767965
elonmusk,Elon Musk,2020-04-04,32945152,82,10376,2437.0,7.397690202526341e-05
elonmusk,Elon Musk,2020-04-05,32966941,82,10382,21789.0,0.0006613719675658825
elonmusk,Elon Musk,2020-04-06,32988040,82,10410,21099.0,0.0006400047854000501
elonmusk,Elon Musk,2020-04-07,32996716,82,10421,8676.0,0.0002630044100830897
elonmusk,Elon Musk,2020-04-08,33007725,81,10428,11009.0,0.0003336392627677487
elonmusk,Elon Musk,2020-04-09,33020811,81,10443,13086.0,0.0003964526485844555
elonmusk,Elon Musk,2020-04-10,33028392,82,10449,7581.0,0.00022958248966076233
elonmusk,Elon Musk,2020-04-11,33046907,82,10455,18515.0,0.0005605783048716617
elonmusk,Elon Musk,2020-04-12,33059706,82,10466,12799.0,0.00038729797012471145
elonmusk,Elon Musk,2020-04-13,33077779,82,10471,18073.0,0.0005466775778344424
elonmusk,Elon Musk,2020-04-14,33095379,82,10476,17600.0,0.0005320792547769404
elonmusk,Elon Musk,2020-04-15,33107027,81,10481,11648.0,0.00035195245837793543
elonmusk,Elon Musk,2020-04-16,33123658,81,10510,16631.0,0.0005023404849973101
elonmusk,Elon Musk,2020-04-17,33152326,82,10540,28668.0,0.0008654841201416463
elonmusk,Elon Musk,2020-04-18,33171108,82,10559,18782.0,0.0005665364173843557
elonmusk,Elon Musk,2020-04-19,33186883,82,10578,15775.0,0.00047556445808205616
elonmusk,Elon Musk,2020-04-20,33204490,83,10582,17607.0,0.0005305409369116276
elonmusk,Elon Musk,2020-04-21,33220055,82,10584,15565.0,0.0004687619053929115
elonmusk,Elon Musk,2020-04-22,33236518,84,10597,16463.0,0.0004955741343595221
elonmusk,Elon Musk,2020-04-23,33256128,84,10623,19610.0,0.0005900136711072257
elonmusk,Elon Musk,2020-04-24,33275246,84,10644,19118.0,0.0005748714943603073
elonmusk,Elon Musk,2020-04-25,33293418,83,10662,18172.0,0.0005461116651097608
elonmusk,Elon Musk,2020-04-26,33325994,83,10676,32576.0,0.0009784516567208357
elonmusk,Elon Musk,2020-04-27,33349295,83,10705,23301.0,0.0006991839463212912
elonmusk,Elon Musk,2020-04-28,33369184,84,10715,19889.0,0.0005963844213199287
elonmusk,Elon Musk,2020-04-29,33390214,84,10720,21030.0,0.0006302221834373345
elonmusk,Elon Musk,2020-04-30,33416075,84,10731,25861.0,0.0007745083634385086
elonmusk,Elon Musk,2020-05-01,33418141,83,10751,2066.0,6.182653109321201e-05
elonmusk,Elon Musk,2020-05-02,33522983,83,10777,104842.0,0.0031372780430845015
elonmusk,Elon Musk,2020-05-03,33587776,85,10788,64793.0,0.0019327933913280138
elonmusk,Elon Musk,2020-05-04,33622701,85,10811,34925.0,0.0010398128176154486
elonmusk,Elon Musk,2020-05-05,33654423,85,10823,31722.0,0.00094346971113346
elonmusk,Elon Musk,2020-05-06,33723923,85,10847,69500.0,0.002065107460020865
elonmusk,Elon Musk,2020-05-07,33804626,85,10858,80703.0,0.0023930489937364907
elonmusk,Elon Musk,2020-05-08,33863289,85,10898,58663.0,0.0017353542086222529
elonmusk,Elon Musk,2020-05-09,33907232,85,10901,43943.0,0.001297658948603564
elonmusk,Elon Musk,2020-05-10,33951030,84,10926,43798.0,0.0012917008383344086
elonmusk,Elon Musk,2020-05-11,34003575,84,10945,52545.0,0.0015476702768664197
elonmusk,Elon Musk,2020-05-12,34051960,84,10959,48385.0,0.001422938617483549
elonmusk,Elon Musk,2020-05-13,34114936,84,10983,62976.0,0.0018494089620686438
elonmusk,Elon Musk,2020-05-14,34181352,84,10995,66416.0,0.001946830561253332
elonmusk,Elon Musk,2020-05-15,34259604,83,11049,78252.0,0.0022893184564496405
elonmusk,Elon Musk,2020-05-16,34265252,85,11049,5648.0,0.0001648588816145491
elonmusk,Elon Musk,2020-05-17,34296185,85,11049,30933.0,0.000902751277007896
elonmusk,Elon Musk,2020-05-18,34353914,85,11056,57729.0,0.0016832484429389893
elonmusk,Elon Musk,2020-05-19,34398611,85,11060,44697.0,0.0013010744569017518
elonmusk,Elon Musk,2020-05-20,34446142,85,11067,47531.0,0.0013817709092962538
elonmusk,Elon Musk,2020-05-21,34487663,85,11071,41521.0,0.0012053889808618656
elonmusk,Elon Musk,2020-05-22,34516769,85,11072,29106.0,0.0008439539669591323
elonmusk,Elon Musk,2020-05-23,34547123,85,11091,30354.0,0.0008793986482338312
elonmusk,Elon Musk,2020-05-24,34585666,85,11099,38543.0,0.0011156645373915364
elonmusk,Elon Musk,2020-05-25,34622065,86,11108,36399.0,0.0010524302177670197
elonmusk,Elon Musk,2020-05-26,34653864,86,11113,31799.0,0.0009184605251015832
elonmusk,Elon Musk,2020-05-27,34738245,86,11126,84381.0,0.002434966559573315
elonmusk,Elon Musk,2020-05-28,34820758,86,11132,82513.0,0.002375278313570428
elonmusk,Elon Musk,2020-05-29,34875434,86,11134,54676.0,0.001570212802374904
elonmusk,Elon Musk,2020-05-30,35092159,87,11145,216725.0,0.00621425958455446
elonmusk,Elon Musk,2020-05-31,35156744,87,11146,64585.0,0.0018404396264133371
elonmusk,Elon Musk,2020-06-01,35326854,87,11156,170110.0,0.00483861645435657
elonmusk,Elon Musk,2020-06-02,35434572,86,11162,107718.0,0.0030491817924120923
elonmusk,Elon Musk,2020-06-03,35519275,86,11162,84703.0,0.002390405618557967
elonmusk,Elon Musk,2020-06-04,35572859,86,11162,53584.0,0.0015085893504300785
elonmusk,Elon Musk,2020-06-05,35620287,91,11171,47428.0,0.0013332636547431775
elonmusk,Elon Musk,2020-06-06,35664454,91,11176,44167.0,0.0012399394760631566
elonmusk,Elon Musk,2020-06-07,35729002,92,11197,64548.0,0.0018098692889003676
elonmusk,Elon Musk,2020-06-08,35773915,92,11198,44913.0,0.0012570460266423389
elonmusk,Elon Musk,2020-06-09,35807806,91,11212,33891.0,0.0009473662583476816
elonmusk,Elon Musk,2020-06-10,35836849,89,11214,29043.0,0.0008110801315222016
elonmusk,Elon Musk,2020-06-11,35866317,89,11242,29468.0,0.0008222821152608084
elonmusk,Elon Musk,2020-06-12,35919797,89,11255,53480.0,0.0014910926036815209
elonmusk,Elon Musk,2020-06-13,35950152,89,11255,30355.0,0.0008450771589827433
elonmusk,Elon Musk,2020-06-14,35973237,89,11255,23085.0,0.0006421391486746142
elonmusk,Elon Musk,2020-06-15,35999059,89,11260,25822.0,0.000717811410744007
elonmusk,Elon Musk,2020-06-16,36022180,89,11272,23121.0,0.0006422667881402777
elonmusk,Elon Musk,2020-06-17,36048050,88,11291,25870.0,0.000718168639432637
elonmusk,Elon Musk,2020-06-18,36082153,88,11294,34103.0,0.0009460428511389729
elonmusk,Elon Musk,2020-06-19,36088835,88,11298,6682.0,0.00018518850579685164
elonmusk,Elon Musk,2020-06-20,36111088,88,11311,22253.0,0.0006166173000596853
elonmusk,Elon Musk,2020-06-21,36130662,92,11327,19574.0,0.000542049577680892
elonmusk,Elon Musk,2020-06-22,36160147,92,11357,29485.0,0.0008160658667144549
elonmusk,Elon Musk,2020-06-23,36183432,90,11360,23285.0,0.0006439409662797324
elonmusk,Elon Musk,2020-06-24,36209810,89,11360,26378.0,0.0007290076850643423
elonmusk,Elon Musk,2020-06-25,36231640,89,11371,21830.0,0.0006028752981581675
elonmusk,Elon Musk,2020-06-26,36252971,90,11378,21331.0,0.0005887395657497851
elonmusk,Elon Musk,2020-06-27,36329591,91,11397,76620.0,0.0021134819543480177
elonmusk,Elon Musk,2020-06-28,36364145,91,11399,34554.0,0.0009511254888612264
elonmusk,Elon Musk,2020-06-29,36396479,91,11404,32334.0,0.0008891725626987146
elonmusk,Elon Musk,2020-06-30,36422371,91,11411,25892.0,0.0007113874943782683
elonmusk,Elon Musk,2020-07-01,36444898,91,11424,22527.0,0.0006184935077400144
elonmusk,Elon Musk,2020-07-02,36469363,91,11439,24465.0,0.0006712873774541439
elonmusk,Elon Musk,2020-07-03,36498262,92,11479,28899.0,0.0007924185569130326
elonmusk,Elon Musk,2020-07-04,36523902,92,11515,25640.0,0.0007024992039346145
elonmusk,Elon Musk,2020-07-05,36552577,92,11543,28675.0,0.0007851023146432379
elonmusk,Elon Musk,2020-07-06,36610247,92,11569,57670.0,0.0015777273378017043
elonmusk,Elon Musk,2020-07-07,36639236,92,11574,28989.0,0.0007918274902651845
elonmusk,Elon Musk,2020-07-08,36666108,93,11576,26872.0,0.0007334214064944611
elonmusk,Elon Musk,2020-07-09,36699343,93,11579,33235.0,0.0009064229014981162
elonmusk,Elon Musk,2020-07-10,36731807,93,11587,32464.0,0.0008845934925865162
elonmusk,Elon Musk,2020-07-11,36760295,93,11608,28488.0,0.0007755676163712089
elonmusk,Elon Musk,2020-07-12,36795646,93,11612,35351.0,0.0009616625764292674
elonmusk,Elon Musk,2020-07-13,36828928,93,11625,33282.0,0.0009045091911146219
elonmusk,Elon Musk,2020-07-14,36855013,93,11631,26085.0,0.0007082747561917291
elonmusk,Elon Musk,2020-07-15,36901233,93,11659,46220.0,0.0012541034784061544
elonmusk,Elon Musk,2020-07-16,36924576,93,11672,23343.0,0.0006325804885707331
elonmusk,Elon Musk,2020-07-17,36930786,93,11668,6210.0,0.00016818067186474828
elonmusk,Elon Musk,2020-07-18,36935274,93,11670,4488.0,0.00012152462717684998
elonmusk,Elon Musk,2020-07-19,36962114,94,11686,26840.0,0.0007266766181293072
elonmusk,Elon Musk,2020-07-20,36985045,94,11696,22931.0,0.0006203920046348177
elonmusk,Elon Musk,2020-07-21,37008954,95,11711,23909.0,0.0006464504774834623
elonmusk,Elon Musk,2020-07-22,37039025,96,11722,30071.0,0.0008125330967203581
elonmusk,Elon Musk,2020-07-23,37084142,97,11742,45117.0,0.001218093618825078
elonmusk,Elon Musk,2020-07-24,37109314,97,11756,25172.0,0.0006787807036225946
elonmusk,Elon Musk,2020-07-25,37142156,97,11774,32842.0,0.0008850069284493944
elonmusk,Elon Musk,2020-07-26,37176996,97,11786,34840.0,0.0009380177068880613
elonmusk,Elon Musk,2020-07-27,37199694,98,11809,22698.0,0.0006105388396631106
elonmusk,Elon Musk,2020-07-28,37219380,97,11826,19686.0,0.0005291979014665493
elonmusk,Elon Musk,2020-07-29,37254153,98,11839,34773.0,0.0009342713392861413
elonmusk,Elon Musk,2020-07-30,37280367,98,11843,26214.0,0.0007036530933879348
elonmusk,Elon Musk,2020-07-31,37313731,98,11880,33364.0,0.0008949482712978796
elonmusk,Elon Musk,2020-08-01,37357203,96,11887,43472.0,0.001165040290395991
elonmusk,Elon Musk,2020-08-02,37392040,96,11897,34837.0,0.0009325376956086373
elonmusk,Elon Musk,2020-08-03,37447395,96,11915,55355.0,0.0014803952926880637
elonmusk,Elon Musk,2020-08-04,37492436,96,11921,45041.0,0.0012027805939505143
elonmusk,Elon Musk,2020-08-05,37536938,96,11933,44502.0,0.0011869594176276976
elonmusk,Elon Musk,2020-08-06,37577949,95,11935,41011.0,0.0010925504898668947
elonmusk,Elon Musk,2020-08-07,37613875,96,11937,35926.0,0.0009560394049179521
elonmusk,Elon Musk,2020-08-08,37645834,96,11948,31959.0,0.0008496598662062205
elonmusk,Elon Musk,2020-08-09,37677341,96,11960,31507.0,0.0008369319165568712
elonmusk,Elon Musk,2020-08-10,37713615,95,11963,36274.0,0.0009627537144938358
elonmusk,Elon Musk,2020-08-11,37748681,96,11966,35066.0,0.0009297968386217104
elonmusk,Elon Musk,2020-08-12,37786111,95,11971,37430.0,0.0009915578242323253
elonmusk,Elon Musk,2020-08-13,37820569,95,11972,34458.0,0.0009119223727469539
elonmusk,Elon Musk,2020-08-14,37855372,95,11981,34803.0,0.0009202135483472595
elonmusk,Elon Musk,2020-08-15,37888223,96,12005,32851.0,0.000867802857676292
elonmusk,Elon Musk,2020-08-16,37919505,96,12023,31282.0,0.0008256391438574706
elonmusk,Elon Musk,2020-08-17,37956661,97,12046,37156.0,0.0009798651116357249
elonmusk,Elon Musk,2020-08-18,37995462,97,12055,38801.0,0.0010222448175829513
elonmusk,Elon Musk,2020-08-19,38030665,97,12073,35203.0,0.0009265053810900703
elonmusk,Elon Musk,2020-08-20,38067399,97,12094,36734.0,0.0009659047508110419
elonmusk,Elon Musk,2020-08-21,38104145,97,12109,36746.0,0.0009652879094785849
elonmusk,Elon Musk,2020-08-22,38136835,97,12113,32690.0,0.000857911914832421
elonmusk,Elon Musk,2020-08-23,38164470,97,12113,27635.0,0.0007246275156289617
elonmusk,Elon Musk,2020-08-24,38191152,97,12113,26682.0,0.000699131941305664
elonmusk,Elon Musk,2020-08-25,38212904,97,12124,21752.0,0.0005695560060612337
elonmusk,Elon Musk,2020-08-26,38235086,97,12130,22182.0,0.0005804845399868253
elonmusk,Elon Musk,2020-08-27,38260237,97,12141,25151.0,0.0006577989650657923
elonmusk,Elon Musk,2020-08-28,38285423,97,12152,25186.0,0.0006582813378808172
elonmusk,Elon Musk,2020-08-29,38319402,97,12169,33979.0,0.0008875179464518101
elonmusk,Elon Musk,2020-08-30,38357310,97,12178,37908.0,0.0009892638721240576
elonmusk,Elon Musk,2020-08-31,38386880,98,12203,29570.0,0.0007709091174536997
elonmusk,Elon Musk,2020-09-01,38415817,98,12212,28937.0,0.0007538252652989907
elonmusk,Elon Musk,2020-09-02,38442418,98,12216,26601.0,0.0006924491544719746
elonmusk,Elon Musk,2020-09-03,38467438,98,12218,25020.0,0.0006508435551582092
elonmusk,Elon Musk,2020-09-04,38488262,98,12227,20824.0,0.0005413409647920808
elonmusk,Elon Musk,2020-09-05,38509105,98,12233,20843.0,0.0005415417303071823
elonmusk,Elon Musk,2020-09-06,38527194,98,12233,18089.0,0.0004697330670240252
elonmusk,Elon Musk,2020-09-07,38545282,98,12233,18088.0,0.00046948656577483483
elonmusk,Elon Musk,2020-09-08,38562390,98,12237,17108.0,0.00044384160946076
elonmusk,Elon Musk,2020-09-09,38584654,98,12242,22264.0,0.0005773501071899556
elonmusk,Elon Musk,2020-09-10,38608190,98,12250,23536.0,0.0006099834405668414
elonmusk,Elon Musk,2020-09-11,38633110,98,12259,24920.0,0.0006454589039268654
elonmusk,Elon Musk,2020-09-12,38660624,98,12263,27514.0,0.0007121870333504088
elonmusk,Elon Musk,2020-09-13,38693861,98,12276,33237.0,0.0008597119384312624
elonmusk,Elon Musk,2020-09-14,38699837,98,12279,5976.0,0.00015444310403656125
elonmusk,Elon Musk,2020-09-15,38718327,97,12288,18490.0,0.00047777979013186034
elonmusk,Elon Musk,2020-09-16,38736112,97,12299,17785.0,0.0004593431942450099
elonmusk,Elon Musk,2020-09-17,38757164,97,12312,21052.0,0.0005434721997912284
elonmusk,Elon Musk,2020-09-18,38775595,97,12316,18431.0,0.0004755507910743084
elonmusk,Elon Musk,2020-09-19,38794994,97,12319,19399.0,0.0005002889059471105
elonmusk,Elon Musk,2020-09-20,38813639,97,12326,18645.0,0.00048060324484122674
elonmusk,Elon Musk,2020-09-21,38829949,97,12340,16310.0,0.00042021311116946514
elonmusk,Elon Musk,2020-09-22,38850254,97,12349,20305.0,0.0005229211091675179
elonmusk,Elon Musk,2020-09-23,38874362,97,12359,24108.0,0.0006205364834936944
elonmusk,Elon Musk,2020-09-24,38893842,97,12368,19480.0,0.0005011014714531026
elonmusk,Elon Musk,2020-09-25,38912265,97,12370,18423.0,0.0004736739558925951
elonmusk,Elon Musk,2020-09-26,38934301,97,12394,22036.0,0.0005662995973121365
elonmusk,Elon Musk,2020-09-27,38953238,97,12416,18937.0,0.0004863834591508631
elonmusk,Elon Musk,2020-09-28,38979745,97,12418,26507.0,0.0006804825827315675
elonmusk,Elon Musk,2020-09-29,38998636,97,12427,18891.0,0.0004846363156043587
elonmusk,Elon Musk,2020-09-30,39020456,97,12433,21820.0,0.00055950674787697
elonmusk,Elon Musk,2020-10-01,39040817,97,12436,20361.0,0.000521803230592699
elonmusk,Elon Musk,2020-10-02,39058304,97,12449,17487.0,0.00044791583126957413
elonmusk,Elon Musk,2020-10-03,39084930,97,12468,26626.0,0.0006816988264519708
elonmusk,Elon Musk,2020-10-04,39113531,97,12471,28601.0,0.0007317654144449737
elonmusk,Elon Musk,2020-10-05,39144977,97,12474,31446.0,0.0008039673022617322
elonmusk,Elon Musk,2020-10-06,39164819,97,12487,19842.0,0.0005068849574236811
elonmusk,Elon Musk,2020-10-07,39186112,97,12497,21293.0,0.0005436767114894714
elonmusk,Elon Musk,2020-10-08,39209510,97,12528,23398.0,0.0005970992988535428
elonmusk,Elon Musk,2020-10-09,39228622,97,12544,19112.0,0.00048743276822382775
elonmusk,Elon Musk,2020-10-10,39247433,97,12552,18811.0,0.00047952232428660757
elonmusk,Elon Musk,2020-10-11,39265346,97,12560,17913.0,0.0004564120155323703
elonmusk,Elon Musk,2020-10-12,39283758,97,12574,18412.0,0.00046891220568889835
elonmusk,Elon Musk,2020-10-13,39301481,97,12592,17723.0,0.0004511533748883245
elonmusk,Elon Musk,2020-10-14,39324069,97,12600,22588.0,0.0005747366110706587
elonmusk,Elon Musk,2020-10-15,39348863,97,12618,24794.0,0.0006305044373713375
elonmusk,Elon Musk,2020-10-16,39372722,97,12620,23859.0,0.0006063453472595626
elonmusk,Elon Musk,2020-10-17,39389412,97,12634,16690.0,0.0004238975400279177
elonmusk,Elon Musk,2020-10-18,39406155,97,12636,16743.0,0.0004250634662938957
elonmusk,Elon Musk,2020-10-19,39422998,97,12639,16843.0,0.0004274205387457819
